tipo_vivienda;niveles;tipo_contrato;estado;num_habitaciones;num_banos;area_construida;parqueadero;sector;estrato;precio
Casa;2;Venta;Nuevo;1;1;155;No;Centro;4;190000000
Casa;3;Venta;Nuevo;2;3;251;Si;Sur;1;170000000
Casa;2;Venta;Nuevo;4;2;163;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;3;152;Si;Norte;6;240000000
Casa;2;Venta;Casi nuevo;1;2;205;Si;Sur;2;150000000
Casa;3;Venta;Nuevo;4;3;274;No;Sur;2;160000000
Casa;1;Venta;Casi nuevo;1;3;154;No;Centro;3;180000000
Casa;2;Venta;Nuevo;2;3;175;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;1;2;162;No;Norte;4;240000000
Casa;3;Venta;Nuevo;3;3;246;Si;Centro;3;220000000
Casa;1;Venta;Nuevo;1;3;223;No;Norte;3;250000000
Casa;1;Venta;Casi nuevo;3;2;272;Si;Sur;4;160000000
Casa;3;Venta;Casi nuevo;1;1;237;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;3;2;257;No;Centro;4;200000000
Casa;1;Venta;Nuevo;2;1;274;No;Sur;1;150000000
Casa;3;Venta;Nuevo;1;1;225;No;Sur;1;150000000
Casa;1;Venta;Casi nuevo;2;2;162;Si;Norte;6;250000000
Casa;2;Venta;Casi nuevo;3;1;271;Si;Norte;5;260000000
Casa;3;Venta;Nuevo;3;1;186;Si;Norte;4;260000000
Casa;1;Venta;Casi nuevo;3;3;185;No;Norte;4;240000000
Casa;2;Venta;Nuevo;4;3;221;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;3;189;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;2;180;Si;Centro;3;200000000
Casa;3;Venta;Nuevo;3;2;172;Si;Sur;3;170000000
Casa;2;Venta;Nuevo;2;1;228;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;1;2;160;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;1;1;154;Si;Norte;5;240000000
Casa;3;Venta;Casi nuevo;1;2;217;Si;Centro;4;200000000
Casa;2;Venta;Casi nuevo;4;2;202;Si;Norte;6;250000000
Casa;1;Venta;Casi nuevo;1;3;189;Si;Norte;6;240000000
Casa;3;Venta;Nuevo;3;3;217;Si;Sur;2;170000000
Casa;3;Venta;Nuevo;4;2;160;No;Centro;4;200000000
Casa;1;Venta;Nuevo;4;3;212;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;3;3;256;Si;Norte;5;270000000
Casa;3;Venta;Nuevo;3;3;261;No;Norte;3;260000000
Casa;1;Venta;Casi nuevo;3;2;177;No;Norte;4;240000000
Casa;2;Venta;Casi nuevo;2;3;195;No;Norte;4;240000000
Casa;1;Venta;Nuevo;4;1;271;Si;Sur;2;170000000
Casa;1;Venta;Nuevo;3;2;188;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;3;3;204;No;Centro;4;210000000
Casa;3;Venta;Casi nuevo;3;3;218;No;Centro;4;200000000
Casa;3;Venta;Nuevo;3;3;258;No;Sur;4;150000000
Casa;1;Venta;Nuevo;2;1;213;No;Norte;4;250000000
Casa;2;Venta;Nuevo;3;3;213;Si;Sur;4;170000000
Casa;3;Venta;Nuevo;2;2;208;No;Sur;4;150000000
Casa;2;Venta;Nuevo;2;1;229;Si;Centro;3;220000000
Casa;2;Venta;Casi nuevo;4;2;163;Si;Centro;4;200000000
Casa;2;Venta;Casi nuevo;1;3;234;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;3;2;260;No;Centro;4;200000000
Casa;3;Venta;Nuevo;1;2;239;No;Norte;3;250000000
Casa;3;Venta;Casi nuevo;3;3;224;Si;Norte;5;260000000
Casa;1;Venta;Casi nuevo;2;2;242;Si;Centro;3;200000000
Casa;2;Venta;Casi nuevo;2;2;207;Si;Sur;1;150000000
Casa;2;Venta;Nuevo;4;1;216;Si;Norte;4;260000000
Casa;3;Venta;Casi nuevo;2;3;218;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;4;3;190;Si;Sur;3;150000000
Casa;3;Venta;Casi nuevo;3;2;255;Si;Sur;2;160000000
Casa;3;Venta;Casi nuevo;3;3;187;No;Centro;3;190000000
Casa;3;Venta;Nuevo;3;3;152;No;Norte;4;250000000
Casa;2;Venta;Nuevo;2;3;266;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;2;2;180;No;Sur;3;150000000
Casa;2;Venta;Casi nuevo;1;3;197;No;Norte;3;230000000
Casa;1;Venta;Casi nuevo;3;3;271;No;Norte;3;250000000
Casa;2;Venta;Nuevo;3;3;182;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;1;265;Si;Sur;2;150000000
Casa;3;Venta;Casi nuevo;2;3;221;Si;Norte;5;250000000
Casa;1;Venta;Casi nuevo;2;1;208;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;1;234;No;Norte;3;240000000
Casa;2;Venta;Nuevo;3;1;226;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;4;3;248;No;Sur;3;160000000
Casa;3;Venta;Casi nuevo;4;1;275;Si;Norte;3;260000000
Casa;1;Venta;Casi nuevo;1;2;190;Si;Norte;3;240000000
Casa;2;Venta;Casi nuevo;2;2;177;No;Norte;4;240000000
Casa;3;Venta;Nuevo;3;3;178;Si;Sur;1;160000000
Casa;3;Venta;Nuevo;1;3;257;No;Centro;4;210000000
Casa;1;Venta;Nuevo;4;1;215;Si;Norte;3;260000000
Casa;3;Venta;Nuevo;4;3;208;Si;Norte;3;260000000
Casa;3;Venta;Nuevo;4;1;228;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;1;1;215;Si;Sur;1;160000000
Casa;3;Venta;Nuevo;2;2;186;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;2;1;262;No;Sur;4;150000000
Casa;3;Venta;Nuevo;1;2;260;No;Sur;2;150000000
Casa;3;Venta;Nuevo;4;3;209;No;Norte;4;250000000
Casa;1;Venta;Casi nuevo;4;1;279;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;4;1;229;No;Norte;4;260000000
Casa;2;Venta;Casi nuevo;3;1;192;No;Norte;4;240000000
Casa;1;Venta;Nuevo;3;2;190;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;4;1;249;No;Sur;4;140000000
Casa;1;Venta;Nuevo;1;3;240;No;Sur;3;140000000
Casa;2;Venta;Casi nuevo;2;1;193;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;2;1;183;Si;Sur;1;150000000
Casa;2;Venta;Nuevo;3;1;151;No;Norte;5;250000000
Casa;2;Venta;Nuevo;4;1;192;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;3;2;192;Si;Norte;6;270000000
Casa;3;Venta;Nuevo;1;2;187;Si;Norte;5;260000000
Casa;3;Venta;Casi nuevo;2;1;278;Si;Norte;6;270000000
Casa;2;Venta;Casi nuevo;4;2;205;Si;Sur;1;150000000
Casa;2;Venta;Casi nuevo;2;2;232;No;Norte;3;240000000
Casa;3;Venta;Nuevo;1;1;240;Si;Sur;3;160000000
Casa;3;Venta;Nuevo;3;2;155;Si;Sur;2;160000000
Casa;2;Venta;Casi nuevo;4;2;193;Si;Norte;4;250000000
Casa;1;Venta;Casi nuevo;2;1;217;Si;Norte;3;250000000
Casa;3;Venta;Nuevo;3;3;209;No;Sur;4;150000000
Casa;2;Venta;Casi nuevo;3;3;203;No;Sur;4;140000000
Casa;3;Venta;Nuevo;1;2;174;No;Norte;6;240000000
Casa;2;Venta;Casi nuevo;2;2;177;No;Centro;4;190000000
Casa;1;Venta;Nuevo;2;3;260;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;4;1;234;No;Norte;6;240000000
Casa;1;Venta;Casi nuevo;4;2;243;Si;Norte;4;250000000
Casa;2;Venta;Casi nuevo;4;2;202;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;1;3;161;Si;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;1;224;No;Sur;2;140000000
Casa;2;Venta;Casi nuevo;3;3;150;Si;Norte;4;250000000
Casa;1;Venta;Casi nuevo;2;1;214;Si;Sur;1;150000000
Casa;2;Venta;Casi nuevo;3;3;255;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;3;1;209;Si;Centro;4;200000000
Casa;3;Venta;Nuevo;3;3;161;Si;Norte;4;260000000
Casa;2;Venta;Casi nuevo;4;3;169;No;Sur;4;140000000
Casa;2;Venta;Casi nuevo;2;3;214;No;Centro;4;190000000
Casa;1;Venta;Nuevo;1;3;232;No;Sur;2;140000000
Casa;3;Venta;Casi nuevo;1;3;242;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;3;235;Si;Sur;4;150000000
Casa;1;Venta;Nuevo;1;2;276;No;Norte;4;250000000
Casa;2;Venta;Nuevo;3;2;161;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;4;3;188;No;Centro;4;200000000
Casa;2;Venta;Nuevo;1;3;279;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;1;2;183;Si;Sur;1;140000000
Casa;1;Venta;Casi nuevo;1;3;190;No;Norte;3;230000000
Casa;1;Venta;Nuevo;1;3;218;Si;Norte;6;260000000
Casa;3;Venta;Nuevo;3;2;267;No;Sur;1;160000000
Casa;3;Venta;Nuevo;1;1;191;Si;Sur;3;160000000
Casa;3;Venta;Nuevo;1;2;255;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;2;3;173;Si;Sur;2;140000000
Casa;1;Venta;Casi nuevo;3;3;191;No;Sur;3;140000000
Casa;1;Venta;Nuevo;1;2;176;No;Sur;4;140000000
Casa;3;Venta;Casi nuevo;2;1;192;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;2;255;Si;Sur;1;150000000
Casa;2;Venta;Casi nuevo;2;3;204;No;Sur;3;140000000
Casa;1;Venta;Nuevo;3;1;150;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;1;210;Si;Centro;3;200000000
Casa;3;Venta;Nuevo;1;1;173;Si;Norte;6;260000000
Casa;2;Venta;Casi nuevo;1;1;246;No;Norte;5;240000000
Casa;3;Venta;Casi nuevo;2;3;252;Si;Sur;1;160000000
Casa;1;Venta;Casi nuevo;3;2;254;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;1;2;224;No;Norte;4;240000000
Casa;3;Venta;Nuevo;3;3;228;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;3;3;208;No;Norte;3;250000000
Casa;2;Venta;Casi nuevo;3;2;166;No;Centro;4;190000000
Casa;3;Venta;Nuevo;4;3;263;No;Sur;2;160000000
Casa;3;Venta;Casi nuevo;1;2;243;Si;Sur;4;150000000
Casa;3;Venta;Nuevo;2;1;256;Si;Norte;4;270000000
Casa;2;Venta;Nuevo;3;1;268;No;Norte;6;260000000
Casa;3;Venta;Casi nuevo;3;3;159;Si;Norte;6;250000000
Casa;3;Venta;Casi nuevo;1;1;271;Si;Norte;6;250000000
Casa;2;Venta;Nuevo;3;3;210;No;Sur;4;150000000
Casa;2;Venta;Nuevo;3;1;245;Si;Norte;4;270000000
Casa;2;Venta;Nuevo;1;1;154;Si;Sur;4;160000000
Casa;1;Venta;Nuevo;3;2;260;Si;Norte;5;270000000
Casa;1;Venta;Casi nuevo;4;3;262;No;Sur;1;140000000
Casa;3;Venta;Nuevo;3;1;186;Si;Norte;3;260000000
Casa;1;Venta;Casi nuevo;3;3;209;Si;Norte;5;250000000
Casa;3;Venta;Nuevo;1;3;269;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;2;266;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;1;160;No;Centro;4;190000000
Casa;2;Venta;Nuevo;4;2;185;Si;Sur;1;170000000
Casa;2;Venta;Nuevo;2;1;246;No;Sur;3;160000000
Casa;1;Venta;Casi nuevo;2;3;240;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;4;3;166;Si;Norte;6;260000000
Casa;3;Venta;Nuevo;4;2;178;No;Norte;5;250000000
Casa;1;Venta;Nuevo;1;2;204;No;Centro;4;190000000
Casa;1;Venta;Casi nuevo;2;3;154;Si;Sur;4;140000000
Casa;2;Venta;Casi nuevo;1;2;204;No;Centro;4;180000000
Casa;1;Venta;Casi nuevo;2;2;254;No;Norte;4;240000000
Casa;1;Venta;Casi nuevo;3;1;150;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;4;1;182;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;1;1;195;Si;Centro;3;200000000
Casa;2;Venta;Nuevo;3;2;266;Si;Norte;4;270000000
Casa;3;Venta;Casi nuevo;1;1;280;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;1;258;No;Sur;1;140000000
Casa;1;Venta;Nuevo;2;3;229;No;Norte;4;250000000
Casa;1;Venta;Nuevo;1;3;276;No;Centro;3;200000000
Casa;2;Venta;Nuevo;2;1;212;No;Centro;3;210000000
Casa;2;Venta;Casi nuevo;1;3;194;Si;Centro;4;190000000
Casa;3;Venta;Nuevo;3;2;253;Si;Centro;4;220000000
Casa;2;Venta;Casi nuevo;4;1;262;Si;Sur;3;160000000
Casa;1;Venta;Nuevo;2;3;221;No;Norte;5;250000000
Casa;3;Venta;Nuevo;4;1;255;No;Sur;2;160000000
Casa;3;Venta;Casi nuevo;2;1;165;Si;Norte;5;250000000
Casa;1;Venta;Nuevo;1;3;185;No;Centro;3;190000000
Casa;3;Venta;Nuevo;4;1;191;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;1;1;238;Si;Norte;4;250000000
Casa;2;Venta;Nuevo;3;3;220;No;Norte;6;260000000
Casa;2;Venta;Casi nuevo;3;2;175;No;Sur;4;140000000
Casa;3;Venta;Casi nuevo;2;1;167;Si;Norte;5;250000000
Casa;2;Venta;Casi nuevo;4;1;278;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;2;3;170;Si;Sur;2;150000000
Casa;1;Venta;Nuevo;1;2;258;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;3;1;233;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;3;2;166;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;3;2;270;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;1;1;218;Si;Norte;5;250000000
Casa;3;Venta;Casi nuevo;4;1;259;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;3;3;249;No;Norte;3;240000000
Casa;2;Venta;Casi nuevo;4;3;245;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;3;2;184;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;3;180;Si;Sur;2;140000000
Casa;1;Venta;Nuevo;2;2;211;Si;Sur;1;160000000
Casa;2;Venta;Nuevo;2;3;191;No;Centro;4;200000000
Casa;3;Venta;Nuevo;4;3;200;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;4;3;279;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;2;2;175;Si;Sur;4;160000000
Casa;2;Venta;Nuevo;4;3;172;No;Sur;3;150000000
Casa;2;Venta;Nuevo;3;3;219;Si;Norte;5;260000000
Casa;1;Venta;Casi nuevo;1;2;271;Si;Norte;6;250000000
Casa;2;Venta;Nuevo;3;1;260;No;Centro;4;210000000
Casa;2;Venta;Nuevo;2;2;212;No;Sur;1;150000000
Casa;2;Venta;Nuevo;2;1;249;No;Centro;4;210000000
Casa;2;Venta;Nuevo;2;1;162;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;3;3;171;No;Centro;3;200000000
Casa;2;Venta;Nuevo;2;1;256;Si;Sur;4;170000000
Casa;1;Venta;Casi nuevo;1;3;206;No;Centro;4;190000000
Casa;2;Venta;Nuevo;1;1;176;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;1;2;235;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;1;2;250;No;Sur;1;140000000
Casa;3;Venta;Casi nuevo;1;2;216;No;Centro;3;190000000
Casa;1;Venta;Nuevo;4;2;181;No;Norte;4;250000000
Casa;3;Venta;Casi nuevo;1;2;255;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;3;2;177;No;Sur;4;150000000
Casa;2;Venta;Nuevo;4;2;278;No;Centro;3;210000000
Casa;1;Venta;Casi nuevo;1;3;173;No;Centro;4;180000000
Casa;1;Venta;Nuevo;2;2;274;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;1;2;275;No;Norte;3;240000000
Casa;2;Venta;Nuevo;2;2;237;Si;Norte;5;270000000
Casa;1;Venta;Casi nuevo;3;1;162;Si;Sur;1;140000000
Casa;2;Venta;Nuevo;2;1;173;No;Sur;2;150000000
Casa;2;Venta;Casi nuevo;3;3;195;No;Norte;4;250000000
Casa;3;Venta;Casi nuevo;3;1;248;Si;Sur;2;160000000
Casa;1;Venta;Nuevo;2;1;223;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;4;3;157;No;Sur;4;140000000
Casa;1;Venta;Nuevo;2;2;217;No;Sur;2;150000000
Casa;3;Venta;Nuevo;2;1;274;No;Centro;4;210000000
Casa;3;Venta;Casi nuevo;2;3;274;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;1;3;260;Si;Norte;3;240000000
Casa;2;Venta;Casi nuevo;3;2;217;Si;Sur;3;150000000
Casa;3;Venta;Nuevo;4;1;213;Si;Sur;1;160000000
Casa;1;Venta;Nuevo;4;3;175;Si;Norte;4;260000000
Casa;1;Venta;Nuevo;3;1;219;No;Sur;1;150000000
Casa;1;Venta;Casi nuevo;1;1;196;Si;Norte;4;240000000
Casa;3;Venta;Nuevo;3;3;208;Si;Norte;5;260000000
Casa;3;Venta;Casi nuevo;3;3;168;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;3;2;224;No;Sur;1;150000000
Casa;2;Venta;Casi nuevo;4;1;173;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;2;260;No;Centro;3;200000000
Casa;1;Venta;Nuevo;4;2;253;Si;Sur;4;160000000
Casa;2;Venta;Nuevo;1;1;213;No;Sur;4;150000000
Casa;3;Venta;Casi nuevo;1;1;261;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;4;1;269;No;Centro;4;210000000
Casa;2;Venta;Casi nuevo;2;1;250;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;3;1;227;Si;Norte;3;260000000
Casa;3;Venta;Casi nuevo;3;2;180;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;3;1;237;Si;Norte;6;260000000
Casa;1;Venta;Nuevo;1;3;250;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;3;2;280;Si;Centro;3;220000000
Casa;2;Venta;Casi nuevo;1;1;217;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;1;2;204;No;Norte;6;230000000
Casa;2;Venta;Nuevo;2;2;191;No;Norte;3;250000000
Casa;3;Venta;Nuevo;4;3;254;Si;Centro;3;220000000
Casa;3;Venta;Nuevo;2;1;227;No;Sur;3;160000000
Casa;1;Venta;Casi nuevo;3;1;192;Si;Norte;5;240000000
Casa;3;Venta;Casi nuevo;3;1;161;No;Norte;6;240000000
Casa;1;Venta;Nuevo;2;3;224;Si;Sur;3;160000000
Casa;2;Venta;Nuevo;1;2;190;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;2;1;184;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;1;1;273;Si;Sur;1;150000000
Casa;3;Venta;Casi nuevo;3;1;170;Si;Sur;1;150000000
Casa;2;Venta;Casi nuevo;4;1;244;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;3;2;179;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;4;3;219;No;Norte;6;240000000
Casa;1;Venta;Nuevo;1;2;191;No;Centro;4;190000000
Casa;1;Venta;Casi nuevo;3;3;174;Si;Centro;3;190000000
Casa;1;Venta;Casi nuevo;2;2;184;No;Sur;1;140000000
Casa;2;Venta;Casi nuevo;3;3;267;No;Centro;3;200000000
Casa;1;Venta;Nuevo;4;2;203;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;4;3;252;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;3;3;244;Si;Norte;4;260000000
Casa;1;Venta;Casi nuevo;2;2;273;No;Sur;1;150000000
Casa;2;Venta;Casi nuevo;1;1;208;No;Sur;4;140000000
Casa;3;Venta;Casi nuevo;2;3;265;Si;Sur;3;160000000
Casa;3;Venta;Nuevo;3;1;171;No;Sur;1;150000000
Casa;1;Venta;Nuevo;2;3;182;No;Sur;3;140000000
Casa;3;Venta;Nuevo;3;1;236;No;Sur;1;150000000
Casa;2;Venta;Nuevo;1;1;252;No;Centro;4;200000000
Casa;2;Venta;Nuevo;4;3;208;No;Sur;2;150000000
Casa;1;Venta;Nuevo;3;2;160;No;Norte;4;250000000
Casa;1;Venta;Casi nuevo;3;2;157;Si;Norte;3;240000000
Casa;1;Venta;Casi nuevo;1;1;275;No;Centro;4;190000000
Casa;3;Venta;Nuevo;1;1;170;Si;Sur;4;150000000
Casa;1;Venta;Casi nuevo;3;2;272;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;1;2;209;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;1;2;198;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;1;175;No;Norte;3;240000000
Casa;3;Venta;Casi nuevo;3;3;252;Si;Norte;4;260000000
Casa;2;Venta;Nuevo;3;1;150;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;1;242;No;Norte;5;240000000
Casa;1;Venta;Casi nuevo;3;2;229;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;3;3;182;No;Centro;3;190000000
Casa;3;Venta;Casi nuevo;2;3;235;No;Centro;4;190000000
Casa;1;Venta;Casi nuevo;3;3;274;Si;Sur;1;160000000
Casa;2;Venta;Nuevo;2;1;212;Si;Norte;4;270000000
Casa;2;Venta;Nuevo;2;3;187;No;Norte;5;250000000
Casa;2;Venta;Nuevo;4;2;247;No;Norte;5;260000000
Casa;1;Venta;Casi nuevo;2;2;261;Si;Norte;3;260000000
Casa;3;Venta;Casi nuevo;2;1;271;No;Sur;1;150000000
Casa;2;Venta;Casi nuevo;3;3;214;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;2;257;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;1;2;211;No;Centro;3;200000000
Casa;2;Venta;Nuevo;2;1;236;Si;Norte;4;260000000
Casa;3;Venta;Nuevo;1;3;192;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;3;200;Si;Norte;6;250000000
Casa;1;Venta;Casi nuevo;1;1;236;Si;Sur;3;140000000
Casa;2;Venta;Casi nuevo;3;3;172;Si;Centro;4;200000000
Casa;1;Venta;Nuevo;1;1;211;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;2;3;257;Si;Sur;3;170000000
Casa;3;Venta;Casi nuevo;1;3;180;Si;Sur;2;150000000
Casa;3;Venta;Casi nuevo;1;2;154;No;Centro;4;180000000
Casa;1;Venta;Casi nuevo;1;2;258;Si;Sur;2;140000000
Casa;3;Venta;Casi nuevo;3;2;238;Si;Norte;6;260000000
Casa;2;Venta;Casi nuevo;2;2;245;Si;Sur;4;160000000
Casa;1;Venta;Nuevo;1;2;277;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;3;2;189;No;Sur;3;160000000
Casa;2;Venta;Nuevo;3;2;164;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;1;2;202;No;Sur;2;140000000
Casa;1;Venta;Nuevo;4;1;156;Si;Centro;4;200000000
Casa;1;Venta;Nuevo;2;2;262;Si;Norte;3;260000000
Casa;2;Venta;Casi nuevo;2;3;214;Si;Centro;3;200000000
Casa;2;Venta;Nuevo;1;2;201;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;2;3;215;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;2;3;215;Si;Norte;3;250000000
Casa;3;Venta;Casi nuevo;4;2;214;No;Centro;4;190000000
Casa;1;Venta;Nuevo;2;1;168;Si;Norte;4;260000000
Casa;3;Venta;Nuevo;1;2;267;No;Centro;4;210000000
Casa;3;Venta;Casi nuevo;4;1;182;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;3;2;219;No;Norte;3;250000000
Casa;2;Venta;Casi nuevo;3;1;258;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;4;1;166;No;Norte;4;240000000
Casa;2;Venta;Nuevo;1;2;228;Si;Sur;4;160000000
Casa;2;Venta;Casi nuevo;1;1;233;No;Sur;1;140000000
Casa;2;Venta;Nuevo;1;3;222;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;1;2;243;No;Sur;2;150000000
Casa;2;Venta;Casi nuevo;4;2;151;No;Centro;4;190000000
Casa;1;Venta;Nuevo;3;3;180;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;3;1;278;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;4;2;160;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;1;184;Si;Centro;4;190000000
Casa;2;Venta;Nuevo;2;3;236;No;Norte;4;250000000
Casa;1;Venta;Nuevo;1;3;186;No;Norte;4;240000000
Casa;2;Venta;Nuevo;1;2;270;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;1;3;217;Si;Centro;4;210000000
Casa;3;Venta;Casi nuevo;3;1;161;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;1;238;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;3;248;No;Centro;3;190000000
Casa;2;Venta;Casi nuevo;4;2;180;No;Sur;3;140000000
Casa;3;Venta;Nuevo;3;2;177;No;Norte;6;260000000
Casa;1;Venta;Casi nuevo;1;2;152;Si;Centro;4;190000000
Casa;1;Venta;Casi nuevo;4;3;199;No;Sur;4;140000000
Casa;3;Venta;Casi nuevo;4;2;265;No;Norte;3;250000000
Casa;1;Venta;Nuevo;4;1;277;Si;Norte;3;270000000
Casa;2;Venta;Nuevo;3;3;278;No;Centro;4;210000000
Casa;2;Venta;Casi nuevo;4;2;276;No;Sur;4;150000000
Casa;3;Venta;Nuevo;2;3;208;No;Norte;4;250000000
Casa;2;Venta;Casi nuevo;1;1;272;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;4;1;179;No;Sur;3;140000000
Casa;3;Venta;Casi nuevo;2;1;202;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;1;1;163;Si;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;1;172;No;Centro;4;190000000
Casa;2;Venta;Nuevo;3;1;266;No;Norte;5;260000000
Casa;2;Venta;Casi nuevo;4;2;254;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;4;1;243;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;3;2;271;No;Sur;4;150000000
Casa;1;Venta;Casi nuevo;4;1;239;No;Norte;4;240000000
Casa;3;Venta;Nuevo;1;1;172;No;Centro;4;190000000
Casa;1;Venta;Casi nuevo;2;1;164;Si;Norte;4;240000000
Casa;1;Venta;Casi nuevo;2;2;224;No;Sur;2;140000000
Casa;3;Venta;Casi nuevo;2;3;249;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;4;3;272;No;Sur;4;150000000
Casa;1;Venta;Nuevo;2;3;160;No;Sur;2;140000000
Casa;1;Venta;Nuevo;4;2;261;No;Sur;3;150000000
Casa;1;Venta;Nuevo;1;2;151;Si;Sur;3;150000000
Casa;1;Venta;Nuevo;3;3;200;No;Norte;5;250000000
Casa;3;Venta;Nuevo;2;2;198;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;4;2;232;No;Norte;4;240000000
Casa;2;Venta;Casi nuevo;1;1;159;No;Centro;3;180000000
